date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
1996-11-22,19.5,20.15,18.49,17.6,1688996.0,-0.53,-2.79,17.508,16.729,16.443,1287166.6,945788.6,1012374.4
1996-11-15,17.05,19.08,19.02,17.0,1524519.0,2.11,12.48,17.056,16.359,16.342,1131883.8,828833.6,1018268.2
1996-11-08,16.7,17.25,16.91,16.41,595612.0,0.11,0.66,16.552,16.047,16.157,953900.8,753098.9,999263.5
1996-11-01,16.32,18.46,16.8,16.3,1901517.0,0.48,2.94,16.386,15.993,16.086,886790.8,769499.6,1063120.1
1996-10-25,16.0,17.05,16.32,15.8,725189.0,0.09,0.56,16.284,15.958,15.991,652550.8,724282.2,1083662.7
1996-10-18,16.55,17.65,16.23,16.1,912582.0,-0.27,-1.64,15.95,16.016,15.858,604410.6,743523.7,1252839.85
1996-10-11,16.1,16.7,16.5,16.0,634604.0,0.42,2.61,15.662,16.093,15.659,525783.4,813080.3,1359148.2
1996-10-04,16.6,16.8,16.08,15.97,260062.0,-0.21,-1.29,15.542,16.011,15.75,552297.0,815554.6,1390644.65
1996-09-27,14.71,16.5,16.29,14.1,730317.0,1.64,11.2,15.6,16.002,15.85,652208.4,898542.3,1433582.6
1996-09-20,14.7,14.95,14.65,13.86,484488.0,-0.14,-0.95,15.632,15.966,15.791,796013.6,945225.9,1424797.65
1996-09-13,15.79,15.97,14.79,14.52,519446.0,-1.11,-6.98,16.082,16.156,15.796,882636.8,1078960.2,1445707.1
1996-09-06,16.4,16.5,15.9,15.75,767172.0,-0.47,-2.87,16.524,16.325,15.755,1100377.2,1207702.8,1458275.1
1996-08-30,16.21,16.45,16.37,15.76,759619.0,-0.08,-0.49,16.48,16.266,15.482,1078812.2,1245428.1,1436195.3
1996-08-23,17.0,17.5,16.45,16.2,1449343.0,-0.45,-2.66,16.404,16.179,15.113,1144876.2,1356740.6,1409870.05
1996-08-16,17.1,17.75,16.9,16.5,917604.0,-0.1,-0.59,16.3,16.024,14.716,1094438.2,1443043.2,1347670.6
1996-08-09,15.73,17.76,17.0,15.6,1608148.0,1.32,8.42,16.23,15.699,14.268,1275283.6,1762156.0,1306341.8
1996-08-02,15.9,16.48,15.68,15.45,659347.0,-0.31,-1.94,16.126,15.224,13.816,1315028.4,1905216.1,1233606.15
1996-07-26,15.85,16.82,15.99,15.51,1089939.0,0.06,0.38,16.052,15.488,13.424,1412044.0,1965734.7,1212036.55
1996-07-19,16.65,16.7,15.93,15.0,1197153.0,-0.62,-3.75,15.954,15.697,13.023,1568605.0,1968622.9,1173475.35
1996-07-12,16.7,16.95,16.55,15.7,1821831.0,0.07,0.42,15.748,15.615,12.595,1791648.2,1904369.4,1122459.6
1996-07-05,14.99,16.9,16.48,14.5,1806872.0,1.17,7.64,15.168,15.435,12.083,2249028.4,1812454.0,1032878.75
1996-06-28,15.5,16.18,15.31,15.2,1144425.0,-0.19,-1.23,14.322,15.185,11.567,2495403.8,1708847.4,943518.65
1996-06-21,14.9,16.0,15.5,14.4,1872744.0,0.6,4.03,14.924,14.697,11.108,2519425.4,1626962.5,887475.4
1996-06-14,13.55,15.56,14.9,13.35,2312369.0,1.25,9.16,15.44,14.047,10.636,2368640.8,1462999.5,794497.85
1996-06-07,12.6,14.12,13.65,12.4,4108732.0,1.4,11.43,15.482,13.407,10.204,2017090.6,1252298.0,679545.8
1996-05-31,9.49,12.4,12.25,8.81,3038749.0,-6.07,-33.13,15.702,12.836,9.834,1375879.6,850527.6,474804.2
1996-05-24,19.48,19.48,18.32,16.3,1264533.0,0.24,1.33,16.048,12.407,9.543,922291.0,561996.2,323973.8
1996-05-17,15.3,18.19,18.08,15.13,1118821.0,2.97,19.66,14.47,11.359,8.957,734499.6,458338.4,261761.65
1996-05-10,14.86,16.28,15.11,14.65,554618.0,0.36,2.44,12.654,10.348,8.387,557358.2,378327.8,207126.85
1996-05-03,14.5,16.55,14.75,13.9,902677.0,0.77,5.51,11.332,9.574,7.982,487505.4,340549.8,180349.75
1996-04-26,10.49,14.3,13.98,10.1,770806.0,3.55,34.04,9.97,8.731,7.595,325175.6,253303.5,136656.85
1996-04-19,9.0,10.55,10.43,8.95,325576.0,1.43,15.89,8.766,7.949,7.259,201701.4,178189.9,100030.0
1996-04-12,8.49,9.18,9.0,8.0,233114.0,0.5,5.88,8.248,7.518,7.096,182177.2,147988.3,84854.4
1996-04-05,8.05,8.57,8.5,7.9,205354.0,0.56,7.05,8.042,7.225,7.014,199297.4,125996.2,74563.25
1996-03-29,7.95,8.02,7.94,7.8,91028.0,-0.02,-0.25,7.816,7.0,6.963,193594.2,106793.6,66124.45
1996-03-22,7.8,8.15,7.96,7.8,153435.0,0.12,1.53,7.492,6.832,6.943,181431.4,99080.8,65965.9
1996-03-15,7.9,8.29,7.84,7.6,227955.0,-0.13,-1.63,7.132,6.679,6.939,154678.4,85951.4,61197.7
1996-03-08,7.9,8.1,7.97,7.35,318715.0,0.6,8.14,6.788,6.555,6.917,113799.4,65184.9,52040.05
1996-02-16,6.34,7.45,7.37,6.32,176838.0,1.05,16.61,6.408,6.426,6.906,52695.0,35925.9,36873.65
1996-02-09,6.15,6.42,6.32,6.08,30214.0,0.16,2.6,6.184,6.389,6.932,19993.0,20149.7,30532.0
1996-02-02,6.15,6.18,6.16,6.09,19670.0,0.04,0.65,6.172,6.458,7.109,16730.2,20010.2,32983.8
1996-01-26,6.07,6.2,6.12,5.9,23560.0,0.05,0.82,6.226,6.568,7.306,17224.4,21870.1,36560.0
1996-01-19,6.25,6.31,6.07,6.0,13193.0,-0.18,-2.88,6.322,6.673,7.482,16570.4,21720.5,37807.55
1996-01-12,6.2,6.3,6.25,6.12,13328.0,-0.01,-0.16,6.444,6.802,7.662,19156.8,23130.3,41666.3
1996-01-05,6.35,6.4,6.26,6.12,13900.0,-0.17,-2.64,6.594,6.925,7.877,20306.4,25455.3,60028.95
1995-12-29,6.6,6.6,6.43,6.38,22141.0,-0.17,-2.58,6.744,7.054,8.065,23290.2,32851.0,65946.85
1995-12-22,6.65,6.75,6.6,6.52,20290.0,-0.08,-1.2,6.91,7.199,8.229,26515.8,36444.0,68885.1
1995-12-15,7.0,7.0,6.68,6.66,26125.0,-0.32,-4.57,7.024,7.279,8.358,26870.6,38895.2,68631.65
1995-12-08,7.05,7.08,7.0,6.94,19076.0,-0.01,-0.14,7.16,7.386,8.48,27103.8,37821.4,68233.05
1995-12-01,7.24,7.32,7.01,6.9,28819.0,-0.25,-3.44,7.256,7.474,8.591,30604.2,40914.3,69160.0
1995-11-24,7.18,7.55,7.26,7.11,38269.0,0.09,1.25,7.364,7.76,8.692,42411.8,45957.4,68788.95
1995-11-17,7.2,7.36,7.17,7.14,22064.0,-0.19,-2.58,7.488,8.043,8.791,46372.2,51249.9,67672.5
1995-11-10,7.48,7.5,7.36,7.32,27291.0,-0.12,-1.6,7.534,8.291,8.891,50919.8,53894.6,67157.85
1995-11-03,7.5,7.57,7.48,7.39,36578.0,-0.07,-0.93,7.612,8.521,8.99,48539.0,60202.3,66963.75
1995-10-27,7.88,8.27,7.55,7.48,87857.0,-0.33,-4.19,7.692,8.829,9.081,51224.4,94602.6,67141.05
1995-10-20,7.41,7.95,7.88,7.4,58071.0,0.48,6.49,8.156,9.076,9.193,49503.0,99042.7,64235.95
1995-10-13,7.75,7.75,7.4,7.25,44802.0,-0.35,-4.52,8.598,9.258,9.294,56127.6,101326.2,62930.1
1995-10-06,7.9,7.95,7.75,7.72,15387.0,-0.13,-1.65,9.048,9.436,9.423,56869.4,98368.1,75058.35
1995-09-29,8.0,8.03,7.88,7.65,50005.0,-1.99,-20.16,9.43,9.574,9.638,71865.6,98644.7,84369.6
1995-09-22,10.2,10.3,9.87,9.73,79250.0,-0.22,-2.18,9.966,9.708,9.713,137980.8,97405.7,82510.5
1995-09-15,9.65,10.25,10.09,9.59,91194.0,0.44,4.56,9.996,9.623,9.687,148582.4,91620.5,79113.7
1995-09-08,9.8,9.83,9.65,9.58,48511.0,-0.01,-0.1,9.918,9.539,9.667,146524.8,84095.1,76988.95
1995-09-01,10.56,10.56,9.66,9.58,90368.0,-0.9,-8.52,9.824,9.491,9.713,139866.8,80421.1,75361.25
1995-08-25,10.1,11.08,10.56,9.7,380581.0,0.54,5.39,9.718,9.459,9.761,125423.8,73725.2,72485.25
1995-08-18,9.8,10.3,10.02,9.68,132258.0,0.32,3.3,9.45,9.333,9.782,56830.6,39679.5,55192.7
1995-08-11,9.18,10.0,9.7,9.18,80906.0,0.52,5.66,9.25,9.309,9.819,34658.6,29429.2,49659.15
1995-08-04,9.13,9.35,9.18,9.11,15221.0,0.05,0.55,9.16,9.329,9.869,21665.4,24534.0,46577.25
1995-07-28,9.22,9.3,9.13,9.05,18153.0,-0.09,-0.98,9.158,9.409,9.945,20975.4,51748.6,47508.95
1995-07-21,9.0,9.41,9.22,9.0,37615.0,0.2,2.22,9.2,9.701,10.032,22026.6,70094.5,51145.55
1995-07-14,9.25,9.3,9.02,8.96,21398.0,-0.23,-2.49,9.216,9.717,10.116,22528.4,67615.3,51558.15
1995-07-07,9.1,9.25,9.25,8.95,15940.0,0.08,0.87,9.368,9.75,10.192,24199.8,66606.9,53440.3
1995-06-30,9.37,9.38,9.17,9.13,11771.0,-0.17,-1.82,9.498,9.794,10.251,27402.6,69882.8,53219.65
1995-06-23,9.3,9.48,9.34,9.1,23409.0,0.04,0.43,9.66,9.934,10.32,82521.8,70301.4,54368.4
1995-06-16,9.79,9.8,9.3,8.8,40124.0,-0.48,-4.91,10.202,10.062,10.367,118162.4,71245.3,54695.75
1995-06-09,9.9,10.03,9.78,9.65,29755.0,-0.12,-1.21,10.218,10.23,10.422,112702.2,70705.9,54709.3
1995-06-02,10.09,10.2,9.9,9.8,31954.0,-0.08,-0.8,10.132,10.328,10.491,109014.0,69889.1,56710.75
1995-05-26,12.3,12.9,9.98,9.65,287367.0,-2.07,-17.18,10.09,10.408,10.52,112363.0,68620.5,56615.55
1995-05-19,9.38,12.5,12.05,9.2,201612.0,2.67,28.46,10.208,10.48,10.543,58081.0,43269.3,44666.1
1995-05-12,9.35,9.55,9.38,9.1,12823.0,0.03,0.32,9.922,10.363,10.496,24328.2,32196.6,37688.3
1995-05-05,9.69,9.69,9.35,9.2,11314.0,-0.34,-3.51,10.242,10.514,10.551,28709.6,35501.0,38243.9
1995-04-28,10.5,10.57,9.69,9.0,48699.0,-0.88,-8.32,10.524,10.633,10.643,30764.2,40273.7,38509.55
1995-04-21,10.62,10.78,10.57,10.5,15957.0,-0.05,-0.47,10.726,10.708,10.72,24878.0,36556.5,36813.55
1995-04-14,10.99,11.2,10.62,10.6,32848.0,-0.36,-3.28,10.752,10.705,10.755,28457.6,38435.4,37451.45
1995-04-07,10.78,11.12,10.98,10.57,34730.0,0.22,2.04,10.804,10.672,10.805,40065.0,38146.2,38502.9
1995-03-31,10.65,10.85,10.76,10.4,21587.0,0.06,0.56,10.786,10.614,10.819,42292.4,38712.7,38653.05
1995-03-24,10.75,10.94,10.7,10.5,19268.0,0.0,0.0,10.742,10.654,10.851,49783.2,43532.4,43744.05
1995-03-17,11.1,11.18,10.7,10.5,33855.0,-0.18,-1.65,10.69,10.632,10.895,48235.0,44610.6,47407.1
1995-03-10,10.89,11.38,10.88,10.85,90885.0,-0.01,-0.09,10.658,10.605,10.944,48413.2,46062.9,54028.55
1995-03-03,10.54,11.1,10.89,10.54,45867.0,0.35,3.32,10.54,10.629,11.03,36227.4,43180.0,64058.6
1995-02-24,10.4,11.3,10.54,10.38,59041.0,0.1,0.96,10.442,10.587,11.206,35133.0,40986.8,76844.0
1995-02-17,10.6,10.6,10.44,10.34,11527.0,-0.1,-0.95,10.566,10.652,11.504,37281.6,36745.4,91197.75
1995-01-27,10.21,10.68,10.54,10.21,34746.0,0.25,2.43,10.574,10.731,11.807,40986.2,37070.6,132692.5
1995-01-20,10.45,10.55,10.29,10.11,29956.0,-0.11,-1.06,10.552,10.805,12.07,43712.6,36467.5,176568.9
1995-01-13,11.0,11.1,10.4,10.26,40395.0,-0.76,-6.81,10.718,10.938,12.228,50132.6,38859.6,208379.15
1995-01-06,10.5,11.4,11.16,10.21,69784.0,0.68,6.49,10.732,11.024,12.284,46840.6,38593.4,215213.45
1994-12-30,10.4,10.55,10.48,10.18,30050.0,0.05,0.48,10.738,11.048,12.321,36209.2,43955.7,228301.05
1994-12-23,11.1,11.19,10.43,10.25,48378.0,-0.69,-6.21,10.888,11.158,12.363,33155.0,50203.6,250323.0
1994-12-16,10.45,11.85,11.12,10.05,62056.0,0.65,6.21,11.058,11.283,12.414,29222.4,61994.2,275586.1
1994-12-09,11.2,11.2,10.47,10.35,23935.0,-0.72,-6.43,11.158,11.431,12.258,27586.6,84937.2,275759.65
1994-12-02,11.15,11.35,11.19,11.11,16627.0,-0.04,-0.36,11.316,11.824,12.142,30346.2,112701.2,276097.75
1994-11-25,11.28,11.38,11.23,11.1,14779.0,-0.05,-0.44,11.358,12.356,12.014,51702.2,145650.1,277797.05
1994-11-18,11.75,11.78,11.28,11.18,28715.0,-0.34,-2.93,11.428,12.883,12.142,67252.2,228314.4,278056.35
1994-11-11,11.18,11.79,11.62,11.0,53877.0,0.36,3.2,11.508,13.335,12.243,94766.0,316670.3,277416.8
1994-11-04,11.65,11.65,11.26,11.16,37733.0,-0.14,-1.23,11.704,13.518,12.357,142287.8,377898.7,276275.15
1994-10-28,11.5,12.5,11.4,11.38,123407.0,-0.18,-1.55,12.332,13.543,12.519,195056.2,391833.5,275724.1
1994-10-21,11.38,12.2,11.58,11.0,92529.0,-0.1,-0.86,13.354,13.593,12.652,239598.0,412646.4,270293.75
1994-10-14,12.5,12.5,11.68,10.95,166284.0,-0.92,-7.3,14.338,13.568,12.784,389376.6,450442.4,267234.2
1994-10-07,13.9,14.0,12.6,10.7,291486.0,-1.8,-12.5,15.162,13.545,12.951,538574.6,489178.0,260148.15
1994-09-30,16.55,16.69,14.4,14.2,301575.0,-2.11,-12.78,15.332,13.085,13.146,613509.6,466582.1,247248.4
1994-09-23,16.4,16.95,16.51,15.75,346116.0,0.01,0.06,14.754,12.459,13.27,588610.8,439494.3,240222.05
1994-09-16,16.0,18.05,16.5,16.0,841422.0,0.7,4.43,13.832,11.671,13.295,585694.8,409944.0,237491.0
1994-09-09,14.45,17.3,15.8,14.45,912274.0,2.35,17.47,12.798,11.401,13.269,511508.2,327798.3,203211.35
1994-09-02,11.45,13.5,13.45,11.34,666161.0,1.94,16.86,11.928,11.151,13.084,439781.4,238163.3,160225.15
1994-08-26,11.56,11.9,11.51,11.3,177081.0,-0.39,-3.28,10.838,11.195,13.049,319654.6,174651.6,129154.0
1994-08-19,11.2,12.48,11.9,11.0,331536.0,0.57,5.03,10.164,11.494,13.189,290377.8,159614.7,121010.35
1994-08-12,11.88,12.5,11.33,10.85,470489.0,-0.12,-1.05,9.51,11.71,13.339,234193.2,127941.1,105955.8
1994-08-05,9.0,11.7,11.45,8.8,553640.0,3.45,43.12,10.004,12.0,13.537,144088.4,84026.0,83463.25
1994-07-29,8.1,8.63,8.0,7.83,65527.0,-0.14,-1.72,10.374,12.356,13.812,36545.2,31118.3,56874.0
1994-07-22,8.5,8.5,8.14,8.01,30697.0,-0.49,-5.68,11.552,13.206,14.242,29648.6,27914.7,54440.85
1994-07-15,8.7,9.06,8.63,8.4,50613.0,-5.17,-37.46,12.824,14.08,14.705,28851.6,40949.8,53584.35
1994-07-08,13.2,13.86,13.8,13.02,19965.0,0.5,3.76,13.91,14.918,15.204,21689.0,65038.0,52219.2
1994-07-01,13.8,13.8,13.3,13.15,15924.0,-0.59,-4.25,13.996,15.137,15.441,23963.6,78624.4,52139.4
1994-06-24,14.5,14.62,13.89,13.8,31044.0,-0.61,-4.21,14.338,15.017,15.806,25691.4,82287.0,52899.0
1994-06-17,14.0,14.54,14.5,13.01,26712.0,0.44,3.13,14.86,14.903,16.062,26180.8,83656.4,52131.65
1994-06-10,14.23,14.5,14.06,14.0,14800.0,-0.17,-1.2,15.336,14.883,16.342,53048.0,82406.0,51572.85
1994-06-03,15.0,15.0,14.23,14.0,31338.0,-0.78,-5.2,15.926,14.967,16.694,108387.0,83970.5,51948.4
1994-05-27,16.6,16.64,15.01,14.92,24563.0,-1.49,-9.03,16.278,15.074,17.082,133285.2,82900.5,51321.3
1994-05-20,17.1,17.2,16.5,16.28,33491.0,-0.38,-2.25,15.696,15.268,17.449,138882.6,82629.7,51402.45
1994-05-13,17.2,18.2,16.88,16.15,161048.0,-0.13,-0.76,14.946,15.278,17.737,141132.0,80967.0,51612.8
1994-05-06,16.5,18.9,17.01,16.0,291495.0,1.02,6.38,14.43,15.33,18.015,111764.0,66218.9,45778.75
1994-04-29,12.1,16.0,15.99,12.0,155829.0,3.89,32.15,14.008,15.489,18.285,59554.0,39400.4,32592.75
1994-04-22,12.85,12.85,12.1,11.6,52550.0,-0.65,-5.1,13.87,15.745,18.575,32515.8,25654.4,25702.65
1994-04-15,14.3,14.3,12.75,12.0,44738.0,-1.55,-10.84,14.84,16.595,19.073,26376.8,23511.0,24727.55
1994-04-08,14.9,15.0,14.3,14.15,14208.0,-0.6,-4.03,15.61,17.22,19.568,20802.0,20606.9,25366.9
1994-04-01,16.3,19.5,14.9,14.85,30445.0,-0.4,-2.61,16.23,17.8,20.013,20673.8,20739.7,26649.5
1994-03-25,17.2,17.2,15.3,15.25,20638.0,-1.65,-9.73,16.97,18.42,20.365,19246.8,19926.3,25755.65
1994-03-18,16.9,17.6,16.95,16.4,21855.0,0.35,2.11,17.62,19.09,20.693,18793.0,19742.1,25746.6
1994-03-11,17.4,17.4,16.6,16.0,16864.0,-0.8,-4.6,18.35,19.63,20.92,20645.2,20175.2,25283.0
1994-03-04,18.6,18.6,17.4,17.4,13567.0,-1.2,-6.45,18.83,20.195,21.195,20411.8,22258.6,25082.2
1994-02-25,18.3,19.25,18.6,18.0,23310.0,0.05,0.27,19.37,20.7,21.44,20805.6,25338.6,25221.1
1994-02-18,20.85,21.0,18.55,18.3,18369.0,-2.05,-9.95,19.87,21.08,21.64,20605.8,25785.1,24575.95
1994-02-04,18.8,20.6,20.6,17.5,31116.0,1.6,8.42,20.56,21.405,21.815,20691.2,25750.9,25013.6
1994-01-28,20.15,20.4,19.0,18.95,15697.0,-1.1,-5.47,20.91,21.55,21.883,19705.2,25944.1,24477.55
1994-01-21,21.1,21.2,20.1,20.0,15536.0,-1.0,-4.74,21.56,21.915,22.09,24105.4,30126.9,24474.4
1994-01-14,22.0,22.4,21.1,21.0,22311.0,-0.9,-4.09,22.03,22.225,22.27,29871.6,32559.3,24801.65
1994-01-07,22.35,22.4,22.0,21.8,18796.0,-0.35,-1.57,22.29,22.31,22.378,30964.4,31585.0,26652.25
1993-12-31,22.35,22.7,22.35,21.8,26186.0,0.1,0.45,22.25,22.295,22.478,30810.6,31751.1,32267.15
1993-12-24,22.6,22.65,22.25,21.55,37698.0,-0.2,-0.89,22.19,22.21,22.703,32183.0,30390.8,36309.2
1993-12-17,22.55,23.0,22.45,21.35,44367.0,0.05,0.22,22.27,22.195,22.815,36148.4,27905.8,37006.9
1993-12-10,21.85,22.9,22.4,21.5,27775.0,0.6,2.75,22.42,22.18,22.923,35247.0,25103.6,39993.35
1993-12-03,22.0,22.25,21.8,21.8,18027.0,-0.25,-1.13,22.33,22.2,22.895,32205.6,23366.8,41628.6
1993-11-26,22.7,22.9,22.05,21.85,33048.0,-0.6,-2.65,22.34,22.225,22.905,32691.6,24276.3,42609.45
1993-11-19,23.35,24.35,22.65,22.6,57525.0,-0.55,-2.37,22.23,22.215,23.043,28598.6,23011.0,42897.7
1993-11-12,21.9,23.5,23.2,21.9,39860.0,1.25,5.7,22.12,22.265,23.22,19663.2,18821.9,41748.6
1993-11-05,21.7,22.3,21.95,21.45,12568.0,0.1,0.46,21.94,22.315,23.413,14960.2,17044.0,41609.3
1993-10-29,21.35,22.45,21.85,20.6,20457.0,0.35,1.63,22.07,22.445,23.703,14528.0,21719.5,42773.55
1993-10-22,22.0,22.0,21.5,21.35,12583.0,-0.6,-2.71,22.11,22.66,23.998,15861.0,32783.2,43253.0
1993-10-15,22.5,22.5,22.1,21.95,12848.0,-0.2,-0.9,22.2,23.195,24.368,17423.4,42227.6,46239.85
1993-10-08,22.75,23.25,22.3,22.3,16345.0,-0.3,-1.33,22.41,23.435,24.678,17980.6,46108.0,50250.25
1993-09-30,22.05,22.9,22.6,22.0,10407.0,0.55,2.49,22.69,23.665,26.283,19127.8,54883.1,50839.45
1993-09-24,21.8,23.2,22.05,21.3,27122.0,0.1,0.46,22.82,23.59,28.003,28911.0,59890.4,52175.2
1993-09-16,23.0,23.0,21.95,21.9,20395.0,-1.2,-5.18,23.21,23.585,29.65,49705.4,60942.6,52521.3
1993-09-10,23.85,24.0,23.15,23.0,15634.0,-0.55,-2.32,24.19,23.87,31.493,67031.8,62784.4,52343.35
1993-09-03,23.1,24.2,23.7,23.0,22081.0,0.45,1.94,24.46,24.175,33.295,74235.4,64675.3,52974.35
1993-08-27,23.85,24.8,23.25,22.4,59323.0,-0.75,-3.12,24.64,24.51,35.155,90638.4,66174.6,55056.3
1993-08-20,27.0,29.2,24.0,23.9,131094.0,-2.85,-10.62,24.36,24.96,36.905,90869.8,63827.6,53464.45
1993-08-13,24.5,27.05,26.85,24.4,107027.0,2.35,9.59,23.96,25.335,38.575,72179.8,53722.8,48032.0
1993-08-06,24.75,25.35,24.5,23.95,51652.0,-0.1,-0.41,23.55,25.54,40.088,58537.0,50252.1,44880.85
1993-07-30,22.0,25.5,24.6,21.9,104096.0,2.75,12.59,23.89,25.92,41.758,55115.2,54392.5,44603.1
1993-07-23,22.0,22.1,21.85,19.45,60480.0,-0.15,-0.68,24.38,28.9,43.478,41710.8,46795.8,42195.95
1993-07-16,24.8,24.8,22.0,22.0,37644.0,-2.8,-11.29,25.56,32.415,45.185,36785.4,44460.0,43452.2
1993-07-09,26.2,27.4,24.8,24.75,38813.0,-1.4,-5.34,26.71,35.715,47.03,35265.8,44100.0,45378.25
1993-07-02,27.0,27.15,26.2,25.25,34543.0,-0.85,-3.14,27.53,39.115,48.73,41967.2,41902.3,47117.8
1993-06-25,27.9,28.2,27.05,26.9,37074.0,-0.7,-2.52,27.95,42.415,50.075,53669.8,41273.4,49370.0
1993-06-18,27.75,27.8,27.75,26.8,35853.0,0.0,0.0,33.42,45.8,51.363,51880.8,43938.0,50252.9
1993-06-11,29.0,29.05,27.75,27.65,30046.0,-1.15,-3.98,39.27,48.85,52.42,52134.6,43101.3,49722.1
1993-06-04,28.45,29.5,28.9,28.4,72320.0,0.6,2.12,44.72,51.815,53.393,52934.2,42341.2,50374.95
1993-05-28,28.6,28.65,28.3,26.6,93056.0,-26.1,-47.98,50.7,54.635,54.26,41837.4,39509.6,48800.1
1993-05-21,57.0,57.2,54.4,54.1,28129.0,-2.6,-4.56,56.88,57.595,55.07,28877.0,34813.7,45972.1
1993-05-14,55.0,57.6,57.0,54.0,37122.0,2.0,3.64,58.18,58.055,54.443,35995.2,37596.1,46185.05
1993-05-07,58.8,58.8,55.0,52.8,34044.0,-3.8,-6.46,58.43,57.955,53.663,34068.0,42444.4,46025.65
1993-04-30,59.2,59.35,58.8,58.45,16836.0,-0.4,-0.68,58.91,58.345,52.928,31748.2,46656.5,47843.7
1993-04-23,61.0,61.0,59.2,58.8,28254.0,-1.7,-2.79,58.57,58.345,51.938,37181.8,52333.3,50778.25
1993-04-16,58.4,61.15,60.9,58.4,63720.0,2.65,4.55,58.31,57.735,50.715,40750.4,57466.6,52240.45
1993-04-09,57.4,58.7,58.25,56.6,27486.0,0.85,1.48,57.93,56.925,49.23,39197.0,56567.8,51952.1
1993-04-02,57.2,57.8,57.4,56.45,22445.0,0.3,0.53,57.48,55.99,48.023,50820.8,56342.9,51711.9
1993-03-26,58.0,58.0,57.1,54.8,44004.0,-0.8,-1.38,57.78,54.97,47.053,61564.8,58408.7,51795.4
1993-03-19,59.0,59.0,57.9,56.8,46097.0,-1.1,-1.86,58.12,53.885,46.195,67484.8,58090.6,52472.75
1993-03-12,56.0,59.0,59.0,56.0,55953.0,3.0,5.36,57.16,52.545,45.34,74182.8,57130.5,51704.0
1993-03-05,58.95,62.0,56.0,56.0,85605.0,-2.9,-4.92,55.92,50.83,44.585,73938.6,54774.0,49819.9
1993-02-26,58.8,61.6,58.9,56.9,76165.0,0.1,0.17,54.5,49.37,44.013,61865.0,49606.9,46408.75
1993-02-19,53.1,58.8,58.8,53.1,73604.0,5.7,10.73,52.16,47.51,43.298,55252.6,49030.9,43761.4
1993-02-12,52.95,55.0,53.1,51.95,79587.0,0.3,0.57,49.65,45.53,42.623,48696.4,49223.2,43051.4
1993-02-05,49.0,54.9,52.8,49.0,54732.0,3.9,7.97,47.93,43.695,42.098,40078.2,47014.3,41185.05
1993-01-19,47.05,49.25,48.9,47.05,25237.0,1.7,3.6,45.74,41.535,41.623,35609.4,47336.4,41448.15
1993-01-15,46.4,48.0,47.2,46.3,43103.0,0.95,2.05,44.24,40.055,41.118,37348.8,47080.9,41550.2
1993-01-08,45.5,46.25,46.25,44.8,40823.0,1.75,3.93,42.86,39.135,40.848,42809.2,45182.1,40877.2
1992-12-31,42.0,45.1,44.5,41.85,36496.0,2.65,6.33,41.41,38.505,40.688,49750.0,46854.9,40392.45
1992-12-25,41.55,42.0,41.85,41.0,32388.0,0.45,1.09,39.46,38.135,40.648,53950.4,46277.5,40388.85
1992-12-18,40.45,41.45,41.4,39.8,33934.0,1.1,2.73,37.33,38.34,40.805,59063.4,44865.8,40323.8
1992-12-11,39.15,41.85,40.3,38.7,70405.0,1.3,3.33,35.87,38.655,41.015,56813.0,43210.6,40484.65
1992-12-04,34.9,40.0,39.0,34.9,75527.0,4.25,12.23,35.41,39.085,41.293,47555.0,38491.9,39464.45
1992-11-27,31.05,35.1,34.75,29.75,57498.0,3.55,11.38,35.6,39.715,41.458,43959.8,36879.6,37446.5
1992-11-20,33.95,33.95,31.2,29.0,57953.0,-2.9,-8.5,36.81,40.5,41.7,38604.6,35355.8,36548.4
1992-11-13,37.85,38.0,34.1,33.7,22682.0,-3.9,-10.26,39.35,41.71,42.188,30668.2,35559.9,36410.1
1992-11-06,40.0,40.0,38.0,37.4,24115.0,-1.95,-4.88,41.44,42.18,42.338,29608.2,36019.5,36876.55
1992-10-30,40.65,40.65,39.95,37.15,57551.0,-0.85,-2.08,42.76,42.56,42.248,29428.8,36572.3,37740.95
1992-10-23,43.9,44.1,40.8,40.5,30722.0,-3.1,-7.06,43.83,42.87,42.175,29799.4,33930.0,36361.95
1992-10-16,44.7,45.35,43.9,43.3,18271.0,-0.65,-1.46,44.19,43.16,42.23,32107.0,34500.2,36917.5
1992-10-09,44.8,44.9,44.55,43.5,17382.0,-0.05,-0.11,44.07,43.27,42.295,40451.6,35781.8,38063.35
1992-09-30,45.3,45.35,44.6,44.4,23218.0,-0.7,-1.54,42.92,43.375,42.288,42430.8,37758.7,39286.0
1992-09-25,42.5,46.2,45.3,42.4,59404.0,2.7,6.34,42.36,43.5,42.325,43715.8,40437.0,40344.25
1992-09-18,43.45,44.4,42.6,41.5,42260.0,-0.7,-1.62,41.91,43.2,42.19,38060.6,38013.4,39981.25
1992-09-11,38.65,43.4,43.3,36.5,59994.0,4.5,11.6,42.13,42.9,41.985,36893.4,37741.0,39643.1
1992-09-04,41.65,41.65,38.8,38.7,27278.0,-3.0,-7.18,42.47,42.665,41.52,31112.0,37260.3,38462.0
1992-08-28,42.9,42.9,41.8,40.3,29643.0,-1.25,-2.9,43.83,42.495,41.18,33086.6,37733.6,39355.25
